key,label,resource_id,native_va,native_string_found,category,value_hint,pq25_location,current_state,known_good_state,current_value6,target_value6,pending_write_target,raw_value_key,raw_address4,coding_type,tail_bytes,write_tuple_status,confidence,notes
car_setting_rear_brake_as_parking_light_brightness,Rear brake lights as parking light brightness,0x7f140e7a,0x00B81B36,True,lighting_parking,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_corner_sensor_detection_distance_reverse_gear,Rear corner parking sensor detection distance when in reverse gear,0x7f140e7b,0x00C735C4,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_corner_sensor_onset_range,Rear corner parking sensor range,0x7f140e7c,0x0074E238,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_corner_sensor_when_in_reverse_gear,Rear corner parking sensor when in reverse gear,0x7f140e7d,0x0080B53A,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_defogger,Operation mode of rear defogger,0x7f140e7e,0x00BF12EC,True,lighting_fog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_enable_2_belts,Enabled (2 belts),0x7f140e7f,0x0074021F,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_enable_3_belts,Enabled (3 belts),0x7f140e80,0x00ACBA57,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_fog_lights_warning,Activate dashboard warning for rear fog lights when driving at…,0x7f140e81,0x00735BF9,True,lighting_fog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_fogs,Rear fog lights,0x7f140e82,0x00C28F81,True,lighting_fog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_fogs_as_parking_light_brightness,Rear fogs as parking light brightness,0x7f140e83,0x00BBC381,True,lighting_fog,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_fogs_only,Rear fog lights only,0x7f140e84,0x00698493,True,lighting_fog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_global_windows_configuration_step_1,Rear global windows configuration (step 1 of 4),0x7f140e85,0x0093802E,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_global_windows_configuration_step_2,Rear global windows configuration (step 2 of 4),0x7f140e86,0x00A65DEE,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_global_windows_configuration_step_3,Rear global windows configuration (step 3 of 4),0x7f140e87,0x00938063,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_global_windows_configuration_step_4,Rear global windows configuration (step 4 of 4),0x7f140e88,0x0091ED67,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch,Rear hatch only,0x7f140e89,0x00A1A165,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_buzzer,Beep while opening/closing power rear hatch,0x7f140e8a,0x00C51005,True,sound_chime,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_buzzer_on_start,Beep when starting to open/close power rear hatch,0x7f140e8b,0x009435A1,True,sound_chime,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_buzzer_tone,Beep type while opening/closing power rear hatch,0x7f140e8c,0x00A1A1B1,True,sound_chime,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_buzzer_volume,Beep volume while opening/closing power rear hatch,0x7f140e8d,0x00BBB0C2,True,sound_chime,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_close_assist,Rear hatch close assistance,0x7f140e8e,0x00C7364E,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_close_switch_delay,Delay when closing rear hatch via button,0x7f140e8f,0x00A73E75,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_close_switch_press_type,Rear hatch close button action,0x7f140e90,0x00BBB093,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_close_via_switch,Trunk close via switch,0x7f140e91,0x0076815C,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_front_seat_switch_press,Trunk front seat switch button,0x7f140e92,0x009ED6ED,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_open_angle,Rear hatch max open level,0x7f140e93,0x007341BE,True,app_catalog,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_open_assist,Rear hatch open assistance,0x7f140e94,0x00A1A142,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_open_buzzer,Beep while opening power rear hatch,0x7f140e95,0x00C4E194,True,sound_chime,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_remote_one_motion,"Rear hatch open/close with ""one motion""",0x7f140e96,0x008DF33D,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_remote_press_type,Rear hatch remote press,0x7f140e97,0x00AB86AE,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_via_remote,Rear hatch open/close via remote,0x7f140e98,0x009ED71C,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_via_switch,Open/close power rear hatch via interior switch,0x7f140e99,0x0092C8EA,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_via_switch_clicks,Open/close power rear hatch via interior switch (click type),0x7f140e9a,0x00B4D458,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_walk_away_and_close,Rear hatch walk away and close,0x7f140e9b,0x006D96E4,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_walk_away_kick_sensor,Rear hatch walk away kick sensor,0x7f140e9c,0x00AB8681,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear_hatch_window_allow_enabled_when_door_half_closed,Rear hatch window enabled when hatch not closed,0x7f140e9d,0x00C73672,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
